Wikipedia link,Common name,Synonyms
https://en.wikipedia.org/wiki/Ibuprofen/famotidine,Ibuprofen/famotidine,Duexis
https://en.wikipedia.org/wiki/Xywav,Xywav,Xywav
https://en.wikipedia.org/wiki/IVX-411,IVX-411,
https://en.wikipedia.org/wiki/Tixagevimab/cilgavimab,Tixagevimab/cilgavimab,Evusheld
https://en.wikipedia.org/wiki/AdCLD-CoV19,AdCLD-CoV19,
https://en.wikipedia.org/wiki/Lonapegsomatropin,Lonapegsomatropin,Skytrofa
https://en.wikipedia.org/wiki/Noora%20%28vaccine%29,Noora (vaccine),
https://en.wikipedia.org/wiki/202-CoV,202-CoV,
https://en.wikipedia.org/wiki/Diclofenac%20etalhyaluronate,Diclofenac etalhyaluronate,Joycle
https://en.wikipedia.org/wiki/Carbidopa/oxitriptan,Carbidopa/oxitriptan,
https://en.wikipedia.org/wiki/Piflufolastat%20F-18,Piflufolastat F-18,Pylarify
https://en.wikipedia.org/wiki/Deudextromethorphan/quinidine,Deudextromethorphan/quinidine,
https://en.wikipedia.org/wiki/Tisotumab%20vedotin,Tisotumab vedotin,Tivdak
https://en.wikipedia.org/wiki/Atogepant,Atogepant,Qulipta
https://en.wikipedia.org/wiki/Maralixibat%20chloride,Maralixibat chloride,Livmarli
https://en.wikipedia.org/wiki/Atidarsagene%20autotemcel,Atidarsagene autotemcel,Libmeldy
https://en.wikipedia.org/wiki/Omeprazole/amoxicillin/rifabutin,Omeprazole/amoxicillin/rifabutin,Talicia
https://en.wikipedia.org/wiki/Allogeneic%20processed%20thymus%20tissue,Allogeneic processed thymus tissue,Rethymic
https://en.wikipedia.org/wiki/Hypidone,Hypidone,
https://en.wikipedia.org/wiki/Avacopan,Avacopan,Tavneos
https://en.wikipedia.org/wiki/Regonyl,Regonyl,
https://en.wikipedia.org/wiki/Resamirigene%20bilparvovec,Resamirigene bilparvovec,
https://en.wikipedia.org/wiki/Deudomperidone,Deudomperidone,
https://en.wikipedia.org/wiki/Estradiol%20dicypionate,Estradiol dicypionate,
https://en.wikipedia.org/wiki/Estradiol%20dibenzoate,Estradiol dibenzoate,
https://en.wikipedia.org/wiki/Celecoxib/tramadol,Celecoxib/tramadol,Seglentis
https://en.wikipedia.org/wiki/TAK-994,TAK-994,
https://en.wikipedia.org/wiki/Suntinorexton,Suntinorexton,
https://en.wikipedia.org/wiki/Firazorexton,Firazorexton,
https://en.wikipedia.org/wiki/Tirzepatide,Tirzepatide,
https://en.wikipedia.org/wiki/Asciminib,Asciminib,Scemblix
https://en.wikipedia.org/wiki/Draft%3AGallium%2068%20PSMA-11,Draft:Gallium 68 PSMA-11,
https://en.wikipedia.org/wiki/Milvexian,Milvexian,
https://en.wikipedia.org/wiki/Draft%3ABOLD-100,Draft:BOLD-100,
https://en.wikipedia.org/wiki/Pafolacianine,Pafolacianine,Cytalux
https://en.wikipedia.org/wiki/Upacicalcet,Upacicalcet,Upasita
https://en.wikipedia.org/wiki/Finasteride/tadalafil,Finasteride/tadalafil,Entadfi
https://en.wikipedia.org/wiki/Miriplatin,Miriplatin,Miripla
https://en.wikipedia.org/wiki/Somatrogon,Somatrogon,Ngenla
https://en.wikipedia.org/wiki/Indisetron,Indisetron,Sinseron
https://en.wikipedia.org/wiki/Efgartigimod%20alfa,Efgartigimod alfa,Vyvgart
https://en.wikipedia.org/wiki/ReCOV,ReCOV,
https://en.wikipedia.org/wiki/S-268019,S-268019,
https://en.wikipedia.org/wiki/KD-414,KD-414,
https://en.wikipedia.org/wiki/AKS-452,AKS-452,
https://en.wikipedia.org/wiki/LYB001,LYB001,
https://en.wikipedia.org/wiki/Vaxart%20COVID-19%20vaccine,Vaxart COVID-19 vaccine,
https://en.wikipedia.org/wiki/Stemirna%20COVID-19%20vaccine,Stemirna COVID-19 vaccine,
https://en.wikipedia.org/wiki/INNA-051,INNA-051,
https://en.wikipedia.org/wiki/MigVax-101,MigVax-101,
https://en.wikipedia.org/wiki/SCTV01C,SCTV01C,
https://en.wikipedia.org/wiki/ABNCoV2,ABNCoV2,
https://en.wikipedia.org/wiki/COH04S1,COH04S1,
https://en.wikipedia.org/wiki/Amitriptyline/chlordiazepoxide,Amitriptyline/chlordiazepoxide,Limbitrol|Limbitrol DS
https://en.wikipedia.org/wiki/Sinopharm%20CNBG%20COVID-19%20vaccine,Sinopharm CNBG COVID-19 vaccine,
