Mesh ID,Generic name,Common name,Synonyms
D000890,Sulfadimethoxine,Sulfadimethoxine,Deposul|Sulphadimethoxine|Sulfadimethoxine
D000962,Sulfadoxine,Sulfadoxine,Sulforthomidine|Sulformetoxine|Sulphorthodimethoxine|Ro 44393|Sulfadoxine|Ro 4-4393|Ro 4 4393|Fanasil|Sulformethoxine|Sulphormetoxin
D000890,Sulfaguanidine,Sulfaguanidine,GastroEntericanis Biocanina|Gastro Entericanis Biocanina|Gastro-Entericanis Biocanina|Sulphaguanidine|Veto centre|Sulfaguanidine|Veto-centre
D000962,Sulfalene,Sulfalene,Sulfalene|Sulphalene|Kelfizine|Sulfamethopyrazine|Sulfapyrazinmethoxine|Sulfametopyrazine|Sulphametopyrazine|Sulfamethoxypyrazine|Longum
D000900,Sulfamerazine,Sulfamerazine,Trimetox|Methylsulfadiazine|Sulfamerazine|Mebacid
D007917,Sulfameter,Sulfameter,Sulfametoxidine|Sulfameter|Sulfametoxydiazine|Sulfamethoxydiazine|Sulphamethoxydiazine|Sulfametorinum|Sulfamethoxydine|Sulfametin
D000890,Sulfamethazine,Sulfamethazine,"Sulfadimezine|Sulphamethazine|Sulfadimidine|Sulphamezathine|Benzenesulfonamide, 4-amino-N-(4,6-dimethyl-2-pyrimidinyl)-|Sulfamethazine"
D000890,Sulfamethizole,Sulfamethizole,"Sulfamethizole|Rufol|FNA, Sulfamethizol|Thiosulfil|Sulphamethizole|Sulfamethizol FNA"
D000890,Sulfamethoxazole,Sulfamethoxazole,Sulfamethylisoxazole|Sulfamethoxazole|Gantanol|Sulphamethoxazole|Sulfisomezole
D000900,Sulfamethoxypyridazine,Sulfamethoxypyridazine,Sulphamethoxypyridazine|Sulfamethoxypyridazine|Sulfapyridazine
D000890,Sulfamoxole,Sulfamoxole,Sulfamoxole|Sulphamoxole
D000890,Sulfaphenazole,Sulfaphenazole,Sulphaphenazole|Sulfaphenazole|Sulfaphenylpyrazol|Phenylsulfapyrazole
D003879,Sulfapyridine,Sulfapyridine,Sulphapyridine|Sulphapyridin|Sulfapyridine
D000981,Sulfaquinoxaline,Sulfaquinoxaline,Sulfabenzpyrazine|Sulfaquinoxaline|Sulfachinoxalin
D014528,Sulfinpyrazone,Sulfinpyrazone,Anturane|Sulfinpyrazone|Apo Sulfinpyrazone|Nu Sulfinpyrazone|Sulfoxyphenylpyrazolidin|Sulphinpyrazone|Apo-Sulfinpyrazone|Anturan|Nu-Sulfinpyrazone
D000890,Sulfisomidine,Sulfisomidine,"Sodium, Sulfisomidine|Sulphasomidine|Sulfisomidine|Elkosin|Sulfaisodimidine|Aristamid Augensalbe|Aristamid Augentropfen|Sulfisomidine Sodium|Augentropfen, Aristamid|Augensalbe, Aristamid"
D000890,Sulfisoxazole,Sulfisoxazole,"Sulfisoxazole, Monosodium Salt|Monolithium Salt Sulfisoxazole|Gantrisin Pediatric|Sulfasoxizole|Gantrisin|Sulfadimethyloxazole|V Sul|Sulfisoxazole, Triammonium Salt|TL azole|Monosodium Salt Sulfisoxazole|Sulfisoxazole, Monolithium Salt|Sulfafurazol FNA|Ammonium Salt Sulfisoxazole|Sulfisoxazole, Ammonium Salt|Sulfisoxazole, Monosodium, Monomesylate Salt|Diolamine, Sulfisoxazole|Neoxazoi|TL-azole|Triammonium Salt Sulfisoxazole|Sulfisoxazole Diolamine|V-Sul|Sulfafurazole|Pediatric, Gantrisin|Sulfisoxazole"
D007202,Sulfobromophthalein,Sulfobromophthalein,"Tetrabromsulphthalein|Disodium, Sulfobromophthalein|Sulfobromophthalein Sodium|Sodium, Sulfobromophthalein|Sulfobromophthalein|Bromsulphalein|Bromosulphthalein|Bromthalein|Sulfobromophthalein Disodium|Bromosulfophthalein"
D016861,Sulindac,Sulindac,Sulindal|Clinoril|Arthrocine|MK231|Klinoril|Copal|Nu Sulindac|Novo Sundac|Sulindac|MK 231|Apo-Sulin|Nu-Sulindac|Aclin|MK-231|Arthrobid|Kenalin|Apo Sulin|Novo-Sundac|Chibret
D014665,Suloctidil,Suloctidil,Suloctidil|CP-556S|Suloctidil Hydrochloride
D018687,Sulpiride,Sulpiride,Eglonyl|Sulperide|Sulpiride|Dogmatil|Pontiride|vertigo-neogama|Sulpivert|Deponerton|Lebopride|Tepavil|vertigo neogama|Vertigo Meresa|Aiglonyl|Psicocen|Digton|Sulpitil|Sulp|Meresa|Guastil|Vertigo-Meresa|Desisulpid|Dolmatil|Sulpor|Synédil|Arminol|neogama|Ekilid
D016861,Suprofen,Suprofen,Suprofen|TN 762|TN762|R-25061|R 25061|R25061|TN-762
D014344,Suramin,Suramin,"Suramin Sodium|Naphuride|Monosodium Salt Suramin|Suramin, Hexasodium Salt|Naganol|Suramin, Monosodium Salt|Suramin|Salt Suramin, Hexasodium|Salt Suramin, Monosodium|Moranil|Sodium, Suramin|Germanin|Hexasodium Salt Suramin|Naganin"
D014663,Synephrine,Synephrine,Sympaethamin|Synephrine|Synephrin|Oxedrine
D018697,Tacrine,Tacrine,"9-Amino-1,2,3,4-Tetrahydroacridine|Tacrine|Romotal|Tacrine Hydrochloride|1,2,3,4-Tetrahydro-9-acridinamine|1,2,3,4-Tetrahydroaminoacridine|Cognex|Tenakrin|THA|Tetrahydroaminoacridine"
D000900,Talampicillin,Talampicillin,"Talampicillin Hydrochloride|Hydrochloride, Talampicillin|Talpen|BRL 8988|Phthalidyl Ampicillin|Talampicillin|Ampicillin, Phthalidyl|BRL-8988|BRL8988"
D050071,Tamoxifen,Tamoxifen,"ICI46474|Soltamox|Tamoxifen|Novaldex|ICI47699|Citrate, Tamoxifen|Tamoxifen Citrate|ICI-46,474|ICI 46474|Zitazonium|ICI-46474|ICI 46,474|Tomaxithen|ICI46,474|Nolvadex|ICI-47699|ICI 47699"
D018757,Temazepam,Temazepam,"Nu-Temazepam|Restoril|SaH 47 603|Hydroxydiazepam|Temtabs|Tenox|Tema, Norkotral|Planum|Norkotral Tema|Temazepam|SaH 47-603|Pronervon T|Apo Temazepam|Gen Temazepam|Methyloxazepam|Temaze|Ro-5-5345|Remestan|Gen-Temazepam|PMS Temazepam|Ro55345|Oxydiazepam|WY3917|Von Ct, Temazep|Signopam|Novo-Temazepam|Ro 5 5345|Levanxol|3 Hydroxydiazepam|Novo Temazepam|Apo-Temazepam|Normison|Nortem|3-Hydroxydiazepam|Dasuen|WY-3917|Temazep Von Ct|Normitab|SaH 47603|Nu Temazepam|WY 3917|Nocturne|PMS-Temazepam|Euhypnos"
D059005,Teniposide,Teniposide,"Teniposide|Vumon|NSC-122819|NSC122819|VM-26|VM26|NSC 122819|VM 26|Teniposide, (5a alpha,9 alpha(S*))-Isomer|Demethyl Epipodophyllotoxin Thenylidine Glucoside"
D058666,Terbutaline,Terbutaline,Taziken|KWD2019|Terbutaline|Terbutalin AL|Terbutalin ratiopharm|KWD-2019|KWD 2019|Bricanyl|Butalitab|Arubendol|Monovent|Bricanyl SA|Brethine|Butaliret|Terbutalin-ratiopharm|Brethaire|Terbuturmant|terbutalin von ct|Asthmoprotect|Terbul|Terbutalin Stada|Contimit|Terbutaline Sulfate|Terbasmin|Tedipulmo
D018931,Testolactone,Testolactone,1 Dehydrotestolactone|Teslac|1-Dehydrotestolactone|Testolactone|delta(1)-Testolactone
D018759,Tetrabenazine,Tetrabenazine,Nitoman|Xenazine|Tetrabenazine
D000779,Tetracaine,Tetracaine,"Tetrracaine Hydrochloride|Pantocaine|Pontocaine|Hydrochloride, Tetrracaine|Tetrakain|Ametop|Tetracaine Monohydrochloride|Tetracaine|Amethocaine|Dicaine"
D011500,Tetracycline,Tetracycline,Tetracycline Hydrochloride|Tetracycline Monohydrochloride|Achromycin V|Achromycin|Tetracycline|4 Epitetracycline|Sustamycin|Hostacyclin|Topicycline|Tetrabid|4-Epitetracycline
D063386,Dronabinol,Dronabinol,"Tetrahydrocannabinol, (6a-trans)-Isomer|delta(9)-THC|Tetrahydrocannabinol|9 ene Tetrahydrocannabinol|delta(1)-Tetrahydrocannabinol|Tetrahydrocannabinol, Trans-Isomer|Tetrahydrocannabinol, (6aR-cis)-Isomer|THC|delta(1)-THC|delta(9)-Tetrahydrocannabinol|Tetrahydrocannabinol, (6aS-cis)-Isomer|Tetrahydrocannabinol, Trans Isomer|Marinol|Tetrahydrocannabinol, Trans-(+-)-Isomer|Dronabinol|9-ene-Tetrahydrocannabinol"
D000963,Tetrahydrouridine,Tetrahydrouridine,NSC-112907|NSC 112907|NSC112907|Tetrahydrouridine
D013773,Tetramisole,Tetramisole,Nilverm|Tetramisole
D026941,Tetrodotoxin,Tetrodotoxin,"Fugu Toxin|Tetrodotoxin|Tetradotoxin|Toxin, Fugu|Tarichatoxin"
D020533,Thalidomide,Thalidomide,Thalidomide|Sedoval|Thalomid
D002614,Thenoyltrifluoroacetone,Thenoyltrifluoroacetone,"Trifluorothienylacetone|Thenoyltrifluoroacetone|TTFA cpd|4,4,4-trifluoro-1-(2-thienyl)-1,3-butanedione"
D000871,Thiabendazole,Thiabendazole,Tiabendazol|Thiabendazole|Mintesol|2-(4'-Thiazolyl)Benzimidazole|Mintezol|Thibendole|Omnizole
D000995,Thioacetazone,Thioacetazone,TBI 698|TB I698|Thioacetazon|TBI698|TBI-698|Parazone|Conteben|Thioacetazone|TB I-698|TB I 698|Ambathizon|Thiacetazone|Amithiozone
D000900,Thiamphenicol,Thiamphenicol,Raceophenidol|Thiamcol|Vicemycetin|Thiophenicol|Dextrosulfenidol|Thiomycetin|Urfamycin|Thiamphenicol
D018757,Thiamylal,Thiamylal,"Surital|Thiamylal Sodium|Sodium, Thiamylal|Thiamylal|Thioquinalbarbitone"
D018492,Thiethylperazine,Thiethylperazine,Torecan|Thiethylperazine|Thiethylperazine Maleate (2:1)|Thiethylperazine Malate|Norzine
D011310,Thimerosal,Thimerosal,"Merthiolate|Thiomersalate|Mercurothiolate|Thiomersal|Sodium Ethylmercurithiosalicylate|Vitaseptol|Ethylmercurithiosalicylate, Sodium|Thimerosal"
D019653,Thiotepa,Thiotepa,Girostan|Triethylenethiophosphoramide|NSC6396|NSC 6396|AI3 24916|AI324916|Tespa|Tris(1-aziridinyl)phosphine Sulfide|Thiophosphamide|Thio Tepa|Tespamin|AI3-24916|Thiotepa|Thio-Tepa|NSC-6396
D000964,Thioguanine,Thioguanine,"Thioguanine Anhydrous|6-Thioguanine|Thioguanin GSK|Tioguanine|ThioguaninGSK|Anhydrous, Thioguanine|Thioguanine|Thioguanine Hemihydrate|6 Thioguanine|Tioguanina Wellcome|Thioguanine Monosodium Salt|Thioguanin-GSK|2-Amino-6-Purinethiol|Thioguanine Tabloid|Lanvis|2 Amino 6 Purinethiol|Tabloid"
D018757,Thiopental,Thiopental,Thiopental Sodium|Bomathal|Pentothal Sodico|Thiopental|Trapanal|Thiopentone|Thionembutal|Thiopentobarbital|Penthiobarbital|Nesdonal|Sodipental|Tiobarbital Braun|Pentothal|Thiomebumal|Thiopental Nycomed
D018492,Thioridazine,Thioridazine,Thioridazine|Melzine|ThioridazineNeurazpharm|Melleril|Mellaril|Rideril|Apo-Thioridazine|Melleretten|Melleryl|Meleril|Aldazine|Thioridazine-Neurazpharm|Thioridazine Hydrochloride|Thioridazine HCL|Apo Thioridazine|Thiozine|Thioridazine Neurazpharm|ApoThioridazine|Sonapax
D000900,Thiostrepton,Thiostrepton,Bryamycin|Thiostrepton|Gargon|Thiactin
D018492,Thiothixene,Thiothixene,Navane|Tiotixene|Thiothixene
D009153,Thiram,Thiram,"Disulfide, Tetramethylthiuram|Nobecutan|TMTD|TMT Disulfide|Sadoplon 75|Thiram|Disulfide, TMT|Tetramethylthiuram Disulfide|Thiuram|Bacteriostat|Thiuram D"
D013926,Thrombopoietin,Thrombopoietin,"Ligand, mpl|Myeloproliferative Leukemia Virus Oncogene Ligand|Thrombocytopoiesis Stimulating Factor|Thrombopoietin|Megakaryocyte Colony Stimulating Factor|Thrombocytopoiesis-Stimulating Factor|c-mpl Ligand|Thrombocytopoietin|Ligand, c-mpl|mpl Ligand|MGDF Factor|Megakaryocyte Growth and Development Factor"
D013936,Thymidine,Thymidine,Thymidine|2' Deoxythymidine|Deoxythymidine|2'-Deoxythymidine
D014665,Moxisylyte,Moxisylyte,"Acetoxythymoxamine|Moxisylyte|Icavex|Hydrochloride, Moxisylyte|Moxisylyte Hydrochloride|Thymoxyalcylamine|Carlytène|Thymoxamine"
D013954,Thyroglobulin,Thyroglobulin,Thyroglobulin
D011989,Thyrotropin,Thyrotropin,"Thyroid-Stimulating Hormone|Thyrotropin|Hormone, Thyroid-Stimulating|TSH (Thyroid Stimulating Hormone)|Thyroid Stimulating Hormone|Thyreotropin|Thyrotrophin"
D011988,Thyroxine,Thyroxine,"Eferox|Eltroxin|Levothroid|Levoxyl|Levothyroxin Deladande|Berlthyrox|Dexnon|Synthrox|Unithroid|3,5,3',5'-Tetraiodothyronine|Levothyroid|Novothyral|Levothyroxine|Levo T|L-Thyrox|Levothyroxine Sodium|Lévothyrox|Levothyroxin Delalande|Thevier|Synthroid|Tiroxina Leo|Levoxine|L-3,5,3',5'-Tetraiodothyronine|Thyrax|Thyroid Hormone, T4|L Thyroxin Henning|Thyroxin|L-Thyroxin Henning|L Thyrox|L Thyroxine Roche|O-(4-Hydroxy-3,5-diiodophenyl)-3,5-diiodotyrosine|Eltroxine|L Thyroxine|Levo-T|L-Thyroxine Roche|Tiroidine|Novothyrox|L-Thyroxine|Sodium Levothyroxine|O-(4-Hydroxy-3,5-diiodophenyl) 3,5-diiodo-L-tyrosine|Thyroxine|L-Thyroxin beta|Oroxine|Euthyrox|Eutirox|L Thyroxin beta|T4 Thyroid Hormone"
D000900,Ticarcillin,Ticarcillin,"BRL 2288|Disodium, Ticarcillin|BRL-2288|Tarcil|Ticarcillin Disodium|Ticar|BRL2288|Ticarpen|Ticillin|Ticarcillin"
D065689,Ticlopidine,Ticlopidine,"53 32C|Ticlodix|Ticlid|Ticlodone|53-32C|Hydrochloride, Ticlopidine|Ticlopidine Hydrochloride|Ticlopidine|5332C"
D000927,Tiletamine,Tiletamine,"CI-634|Tiletamine|CI634|Tiletamine Hydrochloride|Hydrochloride, Tiletamine|CI 634|2-(Ethylamino)-2-(2-thienyl)cyclohexanone"
D009294,idine|Til,Tilidine,"Tilidate|Tilidine Hydrochloride, (+)-Trans|Hydrochloride, Tilidine|Tilidin Godecke|idine|Tilidine Hydrochloride|Til|Go-1261|Go1261|Valoron|Tilidine Hydrochloride, (+-)-211Trans|Godecke, Tilidin|Go 1261|Valerone"
D007369,Tilorone,Tilorone,"Bis DEAE Fluorenone|Amiksin|Amyxin|Amixin|Bis-DEAE-Fluorenone|Tilorone Hydrochloride|Tilorone|Hydrochloride, Tilorone"
D000959,Timolol,Timolol,"Timolol|L 714,465|Timolol Maleate, (1:1) Salt|Blocadren|(S)-1-((1,1-Dimethylethyl)amino)-3-((4-(4-morpholinyl)-1,2,5-thiadazol-3-yl)oxy)-2-propanol|L714,465|MK950|L-714,465|Timolol Maleate|2-Propanol, 1-((1,1-dimethylethyl)amino)-3-((4-(4-morpholinyl)-1,2,5-thiadiazol-3-yl)oxy)-, (S)-|Timolol Hemihydrate|Timoptol|Timoptic|Optimol|MK 950|MK-950|Timacar"
D000994,Tinidazole,Tinidazole,"CP-12574|Bioshik|Fasigyn|CP-12,574|CP 12,574|Tricolam|Fasigyne|Simplotan|CP12574|Tinidazole|Fasigin|CP12,574|Fasygin|CP 12574"
D000900,Tobramycin,Tobramycin,"Nebicin|Brulamycin|Tobracin|Tobramycin|Nebramycin Factor 6|Tobramycin Sulfate|Obracin|Sulfate, Tobramycin|Nebcin"
D007004,Tolazamide,Tolazamide,Tolazamide|Tolinase
D014665,Tolazoline,Tolazoline,Priscoline|Benzalolin|Tolazoline Monohydrochloride|Divascol|Tolazoline|Tolazoline Hydrochloride|Priscol|Pridazole
D007004,Tolbutamide,Tolbutamide,Diabetol|Dolipol|Orinase|Orabet|Apo-Tolbutamide|Artosin|Tolbutamide|Diaval|Tolbutamid R.A.N.|Rastinon
D016861,Tolmetin,Tolmetin,"McN2559|Sodium, Tolmetin|Tolectin|Tolmetin Sodium Anhydrous|Dihydrate Tolmetin Sodium|Tolmetin Sodium, Dihydrate|Tolmetin|McN-2559|Tolmetin Sodium|Sodium Anhydrous, Tolmetin|Tolmetin Sodium, Anhydrous|Anhydrous, Tolmetin Sodium|McN 2559|Anhydrous Tolmetin Sodium"
D000935,Tolnaftate,Tolnaftate,"Tonoftal|Tinactin|Tolnaftate|Curatin|Tinatox|Ony Clear|Breezee|Sporiline|NP 27|Ony-Clear|Ting|Chinofungin|Tinaderm|Micoisdin|NP27|Purder N, Tolnaftat|Tineafax|NP-27|Tolnaftat Purder N|Chlorisept|ZeaSorb|Aftate|Genaspor"
D009125,Tolperisone,Tolperisone,"Mydocalm|Mydeton|Midocalm|Hydrochloride, Tolperisone|Tolperisone|Tolperisone Hydrochloride"
D000964,Toyocamycin,Toyocamycin,Toyokamycin|Deazacyanoadenosine|Toyocamycin
D009294,Tramadol,Tramadol,MTW Tramadol|Tramadol Hameln|Jutadol|Tramadol Lichtenstein|Tramadol 1A|Tradol|Ultram|Tradonal|TramaDorsch|TramadolHameln|Ranitidin 1A Pharma|Tramagit|Tramadin|Tramundin|Tradol Puren|Amadol|MTWTramadol|Trama-Dorsch|Tramadol Ratiopharm|Tramadol|Zamudol|Tramadol Lindo|K315|Tramadura|TradolPuren|Biodalgic|MTW-Tramadol|Tramadol Dolgit|Takadol|Tiral|Tralgiol|Tramadol Bayvit|Tramadol Stada|Topalgic|Tramagetic|Tramadol PB|Xymel 50|Tramadol Bexal|Tramadol Edigen|Tramadol Hydrochloride|Contramal|Trasedal|Nobligan|Tramadolor|Tradol-Puren|Trama Dorsch|Theradol|Adolonta|Trama 1A Pharma|Biokanol|Tramadol Normon|K 315|Tramadol Heumann|Tramadol Mabo|Tramadoc|Zydol|Tramadol acis|Tramadol Kern|Tramadol-Hameln|Tramal|K-315|Prontofort|Tramadol Basics|Tramadolratiopharm|Tramadol-Dolgit|Tramabeta|Tramadol AL|Tramake|Trama AbZ|Zumalgic|Tramadol Asta Medica|Tramadol-ratiopharm|Tramadol Cinfa|Trama KD|Tramex|Zytram|TramadolDolgit
D014151,Tranylcypromine,Tranylcypromine,"Sulfate, Tranylcypromine|Parnate|Tranylcypromine Sulfate|Transamine|trans 2 Phenylcyclopropylamine|trans-2-Phenylcyclopropylamine|Jatrosom|Tranylcypromine"
D014665,Trapidil,Trapidil,Trapymin|Trapidil|Rocornal
D018687,Trazodone,Trazodone,Desyrel|Novo-Trazodone|Trazodon Hexal|Trazon|Nu Trazodone|Thombran|AF-1161|Gen-Trazodone|Gen Trazodone|Trittico|Trazodon-Neuraxpharm|Trazodon Neuraxpharm|AF1161|Apo-Trazodone|TrazodonNeuraxpharm|AF 1161|Apo Trazodone|RatioTrazodone|Novo Trazodone|Trazodone|Molipaxin|Tradozone|Deprax|Trazodone Hydrochloride|Nu-Trazodone|Ratio-Trazodone|Ratio Trazodone|PMS Trazodone|PMS-Trazodone
D007641,Tretinoin,Tretinoin,"Acid, all-trans-Retinoic|Salt, Tretinoin Potassium|all-trans-Retinoic Acid|Salt, Tretinoin Zinc|all trans Retinoic Acid|Acid, Vitamin A|Zinc Salt, Tretinoin|Tretinoin|Retinoic Acid|Salt, Tretinoin Sodium|Acid, trans-Retinoic|Tretinoin Potassium Salt|beta all trans Retinoic Acid|Vitamin A Acid|trans Retinoic Acid|Potassium Salt, Tretinoin|Retin A|Vesanoid|Acid, Retinoic|Sodium Salt, Tretinoin|Acid, beta-all-trans-Retinoic|beta-all-trans-Retinoic Acid|trans-Retinoic Acid|Retin-A|Tretinoin Zinc Salt|Tretinoin Sodium Salt"
D013566,Tretoquinol,Tretoquinol,"AQL 208|Tretoquinol|CV705|AQ110|Tretoquinol-(R)|Tretoquinol-(S) HCl|AQL-208|Trimethoquinol|Tetroquinol|AQ-110|CV 705|Tretoquinol Hydrochloride, (S)-Isomer|Trimetoquinol|AQ 110|AQL208|CV-705|Tretoquinol Hydrochloride|Tretoquinol Hydrochloride Anhydrous"
D012997,Triacetin,Triacetin,Triacetyl glycerol|Triacetylglycerol|Triacetyl-glycerol|Triacetin|Enzactin
D000900,Troleandomycin,Troleandomycin,Oleandocetin|Triacetyloleandomycin|Troleandomycin|TAO
D005938,Triamcinolone,Triamcinolone,Triamcinolone|Aristocort|Volon
D062686,Triamterene,Triamterene,Urocaudal|Triamterene|Dyrenium|Dytac
D018906,Triaziquone,Triaziquone,"Triaziquone|Trenimon|2,3,5-Tris(ethyleneimine)benzoquinone"
D018757,Triazolam,Triazolam,"Gen Triazolam|U33,030|U-33,030|Apo-Triazo|Triazolam|Trilam|Gen-Triazolam|Halcion|U 33,030|Apo Triazo"
D007306,Trichlorfon,Trichlorfon,Metrifonate|Neguvon|Foschlor|Metriphonate|Trichlorfon|Chlorophos|Dipterex|Chlorofos|Trichlorphon|Ricifon|Bilarcil|Dylox
D049993,Trichlormethiazide,Trichlormethiazide,Aquazide|Naqua|Trichloromethiazide|Triazide|Trichlormethiazide
D018685,Trichloroethylene,Trichloroethylene,"Trielina|Trilene|Trichloride, Ethinyl|Trichloroethene|Trichloroethylene|Ethinyl Trichloride"
D054872,Triclosan,Triclosan,"Ster-Zac Bath Concentrate|pHisoHex|Ster Zac Bath Concentrate|Irgasan DP 300|Cliniclean|Oxy Skin Wash|Sapoderm|Irgasan-DP300|Microshield T|2-Hydroxy-2',4,4'-trichlorodiphenyl Ether|Manusept|Aquasept|Clearasil Daily Face Wash|Tersaseptic|Triclosan|DP300, Irgasan|SterZac Bath Concentrate|2,4,4'-Trichloro-2'-Hydroxydiphenyl Ether|Trisan|Irgasan DP300"
D018906,Triethylenemelamine,Triethylenemelamine,"Triethylene Melamine|Melamine, Triethylene|Triethylenemelamine|2,4,6-Triethylimino-1,3,5-Triazine|Tretamine"
D002614,Trientine,Trientine,Trientine|Syprine|Triethylenetetramine|Trien|Trientine Hydrochloride|Trientine Dihydrochloride
D018492,Trifluoperazine,Trifluoperazine,Triftazin|Apo-Trifluoperazine|Trifluoperazine Hydrochloride|Trifluoperazine|Flupazine|Trifluoperazine HCL|Eskazine|Trifluoroperazine|ApoTrifluoperazine|Stelazine|Terfluzine|Trifluperazine|Apo Trifluoperazine
D014270,Trifluoroethanol,Trifluoroethanol,"Trifluoroethanol|Alcohol, Trifluoroethyl|2,2,2-Trifluoroethanol|Trifluoroethyl Alcohol"
D000998,Trifluridine,Trifluridine,TFT Ophtiole|Triflumann|Viromidin|2'-deoxy-5-(trifluoromethyl)uridine|Virophta|Trifluridine|Trifluorothymidine|5-Trifluoromethyl-2'-deoxyuridine|5 Trifluoromethyl 2' deoxyuridine|Viroptic|Trifluoridine
D018492,Trifluperidol,Trifluperidol,Trifluperidol|Trisedil
D018492,Triflupromazine,Triflupromazine,Siquil|Fluopromazine|Triflupromazine|Trifluopromazine
D018727,Trihexyphenidyl,Trihexyphenidyl,Apo-Trihex|Artane|Trihexyphenidyl Hydrochloride Elixir|Trihexidyl Hydrochloride|Parkinane|Cyclodol|ApoTrihex|Hipokinon|Trihexane|Apo Trihex|Parkopan|Benzhexol|Trihexyphenidyl Hydrochloride|Trihexyphenidyl
D011988,Triiodothyronine,Triiodothyronine,"T3 Thyroid Hormone|3,3',5-Triiodothyronine|Liothyronine|Cytomel|Thyroid Hormone, T3|Triiodothyronine|Liothyronine Sodium"
D010276,Trimebutine,Trimebutine,"TM-906|Maleate Salt, Trimebutine|TM906|Maleate, Trimebutine|Trimebutine Maleate Salt|Trimebutine Maleate|TM 906|Modulon|Trimebutine|Polibutin|Transacalm|Salt, Trimebutine Maleate|Debridat"
D013565,Metipranolol,Metipranolol,"Disorat|Metipranolol|1-(4-Acetoxy-2,3,5-Trimethylphenoxy)-3-Isopropylamino-2-Propanol|Trimepranol|Methypranol"
D000982,Trimeprazine,Trimeprazine,Vallergan|Methylpromazine|Spansule|Panectyl|Théralène|Variargil|Repeltin|Isobutrazine|Alimemazine|Nedeltran|Trimeprazine
D014665,Trimetazidine,Trimetazidine,"Trimetazidine Dihydrochloride|Dihydrochloride, Trimetazidine|Centrophène|Trimétazidine Irex|Vasartel|Idaptan|Trimetazidine|Vastarel"
D000927,Trimethadione,Trimethadione,Tridione|Troxidone|Trimetin|Trimethadione
D018733,Trimethaphan,Trimethaphan,Trimethaphan|Thimethaphan|Trimetaphan
D065687,Trimethoprim,Trimethoprim,Trimethoprim|Trimpex|Proloprim
D018759,Trimipramine,Trimipramine,"TrimipraminNeurazpharm|10,11 Dihydro-N,N,beta-trimethyl-5H-dibenz(b,f)azepine-5-propanamine|Trimipramine Monohydrochloride|Trimipramin AZU|Novo-Tripramine|Stangyl|Trimidura|Trimipramine Maleate (1:1)|Trimineurin Maleate|Trimipramine Maleate (1:1), (+)-Isomer|Apo Trimip|Trimipramine Maleate (1:1), (+-)-Isomer|Trimipramine, (-)-Isomer|Trimipramine, (+-)-Isomer|ApoTrimip|NovoTripramine|Trimipramine Maleate|Trimeprimine|Rhotrimine|Trimipramin Neurazpharm|Trimipramin-Neurazpharm|Nu Trimipramine|Trimipramine|NuTrimipramine|Surmontil|Beta, Trimipramin|Surmontil Maleate|Trimineurin|Trimipramine Maleate (1:1), (-)-Isomer|Apo-Trimip|Novo Tripramine|Nu-Trimipramine|Eldoral|Trimipramine Mesylate|Herphonal|Trimipramin Stada|Trimipramin Beta"
D053834,Trinitrotoluene,Trinitrotoluene,"Trinitrotoluene|TNT|2,4,6-Trinitrotoluene"
D017319,Trioxsalen,Trioxsalen,"Trisoralen|NSC 71047|Trioxisalenum|2,5,9-Trimethyl-7H-furo(3,2-g)benzopyran-7-one|NSC71047|4,5',8-Trimethylpsoralen|NSC-71047|Trioxysalen|Trimethylpsoralen|Trioxsalen"
D018926,Tripelennamine,Tripelennamine,Pyribenzamine|Tripelennamine Citrate|Tripelennamine|Tripelennamine Maleate (1:1)|Vetibenzamin|Tripelennamine Hydrochloride|Tripelennamine Citrate (1:1)|Azaron|Tripelennamine Monohydrochloride|Histantin|Tripelennamine Maleate
D018926,Triprolidine,Triprolidine,"Triprolidine Oxalate, (trans)-Isomer|Triprolidine Monohydrochloride|Triprolidine Oxalate|Triprolidine Monohydrochloride, (Z)-Isomer|Triprolidine Hydrochloride Anhydrous|Triprolidine, (Z)-Isomer|Triprolidine Hydrochloride|Triprolidine|Actidil|Pro Actidil|Hydrochloride, Triprolidine|Anhydrous, Triprolidine Hydrochloride|Hydrochloride Anhydrous, Triprolidine|Triprolidine Monohydrochloride, Monohydrate"
D005079,Tromethamine,Tromethamine,Tris-Mg(II)-KCl Buffer|Tris(hydroxymethyl)aminomethane|Tromethamine|Tris Buffer|Trometamol|Trisamine|Tri(hydroxymethyl)aminomethane|Tris-Magnesium(II)-Potassium Chloride Buffer|Trizma
D018727,Tropicamide,Tropicamide,"Tropicamide, (R)-Isomer|Tropicamide, (+-)-Isomer|Tropicamide Monohydrochloride, (S)-Isomer|Tropicacyl|Tropicamide Faure|N-Ethyl-alpha-(hydroxymethyl)-N-(4-pyridinylmethyl)benzeneacetamide|Mydral|Tropicamide Monohydrochloride, (R)-Isomer|Mydrum|Tropicamide, (S)-Isomer|Mydriafair|N-Ethyl-N-(4-pyridylmethyl)tropamide|Tropicamide|Minims Tropicamide|OcuTropic|Tropicamide Minims|Ocu Tropic|Tropicamide Monofree|Ocu-Tropic|Mydriaticum|Colircusi Tropicamida"
